X5,X2,X3,X4,X6,X1,X10,X7,X8,X9,X11,X12,X15,X13,X14,Y
26,216,16,108,957,2722,1900,202,254,184,0.33,-518,R1, FC13, CA24,BMW
18,239,13,90,1500,2713,1142,196,251,191,0.41,835,, FC13, CA43,BMW
-3,62,19,85,780,3093,1276,232,196,89,0.32,-751,, FC11, CA49,Toyota
104,64,11,474,755,3304,1142,230,217,118,0.41,-454,, FC13, CA59,GMC
0,108,13,0,1090,2292,272,241,225,111,0.87,-592,, FC14, CA36,Mercedes
36,237,16,342,5797,2932,6409,189,252,198,0.41,449,, FC11, CA49,Toyota
10,98,34,42,306,2054,362,251,172,0,0.51,-475,, FC14, CA23,Mercedes
9,338,14,60,1530,2722,1288,188,219,169,0.16,-412,, FC13, CA30,BMW
-37,147,20,301,631,2785,495,242,234,112,0.67,-49,, FC11, CA50,BMW
18,221,9,153,3757,3297,1718,209,249,176,0.8,909,, FC13, CA52,Toyota
0,63,11,30,594,2247,626,230,218,121,0.85,-296,, FC14, CA30,Honda
64,42,11,331,5157,3276,218,222,216,128,0.36,-392,, FC11, CA58,Toyota
-7,73,6,150,1165,2723,828,228,228,134,0.22,173,, FC13, CA51,Toyota
75,41,25,258,1651,2944,2808,214,177,85,0.8,-907,, FC13, CA44,Toyota
66,,27,108,1400,2229,892,249,219,80,0.75,180,, FC14, CA23,Mercedes
146,,20,404,1158,2326,1221,244,204,80,0.69,47,, FC14, CA26,Mercedes
21,0,18,180,2538,2734,391,191,204,148,0.87,471,, FC13, CA51,BMW
-50,75,33,150,240,2800,2252,238,158,24,0.91,-826,, FC11, CA50,BMW
5,85,6,85,5649,3207,824,228,230,136,0.27,985,, FC11, CA42,Toyota
138,64,27,277,1500,2318,150,233,176,58,0.52,-174,R1, FC14, CA30,Honda
62,337,15,255,1317,3195,531,185,218,171,0.7,-804,, FC13, CA44,Toyota
123,131,31,228,741,2214,180,252,206,57,0.05,423,, FC14, CA23,Mercedes
-2,240,9,30,1368,2133,1380,203,248,182,0.5,226,, FC14, CA37,Mercedes
98,73,29,162,175,2736,1600,239,172,44,0.4,-588,, FC11, CA50,BMW
76,,22,201,2509,3226,1134,214,250,159,0.15,-487,, FC13, CA53,Toyota
0,76,6,0,957,2130,603,228,229,136,0.49,131,, FC14, CA34,Mercedes
-6,51,24,60,532,2992,1242,224,182,80,0,-7,, FC11, CA49,Toyota
33,115,29,67,366,2274,1841,254,197,48,0.24,-415,, FC14, CA23,Mercedes
110,105,17,283,859,2408,825,247,216,91,0.4,420,R2, FC14, CA23,Honda
0,42,19,0,1475,2276,600,219,194,103,0.96,439,, FC14, CA37,Mercedes
0,,1,42,5564,3005,2125,215,238,161,0.67,-485,, FC11, CA42,Toyota
93,97,34,120,457,2144,212,251,169,17,0.87,-67,, FC14, CA23,Mercedes
0,48,6,30,2236,2995,4155,223,226,139,0.12,-239,, FC11, CA43,Toyota
1,50,21,42,2777,3095,4011,224,189,89,0.18,-130,, FC11, CA42,Toyota
128,92,24,240,1892,2850,661,249,194,59,0.59,506,, FC13, CA33,BMW
68,234,15,234,853,2358,495,194,252,194,0.3,557,, FC14, CA26,Mercedes
8,328,9,30,4729,2950,2229,198,230,171,0.34,351,, FC11, CA43,BMW
53,99,31,90,120,2701,2377,252,180,31,0.54,262,, FC11, CA50,BMW
-12,53,7,258,3544,3021,5720,224,224,134,0.72,-9,, FC11, CA49,Toyota
80,331,36,124,1140,2186,1100,114,170,181,0.24,320,, FC14, CA30,Honda
244,90,20,582,598,2897,1672,246,205,80,0.54,-321,, FC11, CA50,BMW
0,40,16,0,1179,2164,752,220,204,114,0.23,868,, FC14, CA37,Mercedes
20,,15,150,2881,3159,3518,231,209,106,0.66,-613,, FC11, CA49,Toyota
50,208,27,108,1315,2733,1589,190,252,184,0.58,-513,, FC13, CA24,BMW
0,63,6,0,1465,2718,1365,226,227,135,0.12,-862,, FC13, CA39,BMW
0,122,3,0,1022,2301,960,225,237,147,0.85,461,, FC14, CA37,Mercedes
94,291,41,120,268,2029,511,80,198,240,0.48,-177,, FC14, CA30,Honda
28,291,9,175,1315,2565,1332,194,239,184,0.71,-804,, FC13, CA22,BMW
98,301,7,690,990,3355,2345,201,237,176,0.87,773,, FC13, CA52,Toyota
9,0,10,218,4998,2944,1878,205,221,153,0.81,-853,, FC11, CA49,BMW
0,72,2,0,1302,2073,612,222,234,149,0.31,353,, FC14, CA37,Mercedes
0,13,14,0,331,2044,350,205,209,139,0.21,-94,, FC14, CA23,Mercedes
98,,33,175,180,2747,2571,249,169,20,0.86,5,, FC11, CA50,BMW
116,317,15,636,2192,2882,793,178,225,186,0.9,-181,, FC13, CA31,BMW
24,177,26,150,277,2932,845,222,244,138,0.57,-863,, FC13, CA33,BMW
95,,34,175,1248,2367,700,254,183,26,0.24,-207,, FC14, CA23,Honda
40,,18,124,1530,2704,797,247,224,99,0.04,-320,, FC11, CA50,BMW
35,42,7,134,1277,2344,234,222,224,137,0.15,242,, FC14, CA26,Honda
79,62,21,268,285,2747,2136,233,193,83,0.34,-329,, FC11, CA49,BMW
128,102,33,212,525,2196,190,253,177,23,0.21,-753,, FC14, CA23,Mercedes
204,293,21,376,443,2209,371,157,230,211,0.83,-525,, FC14, CA22,Honda
82,357,14,306,1697,3309,2821,197,213,153,0.13,150,, FC11, CA59,Toyota
29,105,32,60,993,2140,342,254,182,29,0.67,-95,, FC14, CA23,Mercedes
0,309,19,0,1138,2165,787,164,224,198,0.05,-341,, FC14, CA37,Mercedes
0,108,12,0,1546,3196,2556,240,226,115,0.84,-105,, FC11, CA50,Toyota
3,331,20,108,4233,3336,4023,167,210,180,0.77,585,, FC11, CA58,GMC
44,183,4,598,2051,2809,1861,221,242,157,0.54,-616,, FC13, CA37,BMW
126,179,10,497,540,2596,537,224,246,154,0.91,572,, FC13, CA22,Honda
39,118,21,124,553,2260,1740,250,217,84,0.7,474,, FC14, CA23,Mercedes
17,118,5,691,660,2843,1321,228,236,142,0.31,316,, FC13, CA31,Toyota
137,126,29,350,1189,2263,646,253,206,59,0.09,-763,, FC14, CA23,Mercedes
-2,188,14,120,5501,2982,2750,220,250,160,0.6,-94,, FC11, CA49,Toyota
0,177,18,0,1282,2157,1106,226,247,147,0.6,-433,, FC14, CA37,Mercedes
154,118,11,421,600,2375,1740,239,230,119,0.22,-487,, FC14, CA26,Mercedes
40,110,16,192,511,3069,1289,245,221,100,0.09,-278,, FC11, CA43,Toyota
13,41,14,335,4604,2952,3375,221,208,119,0.17,153,, FC11, CA43,Toyota
32,356,10,162,1360,3288,684,204,223,156,0.43,950,R3, FC11, CA58,Toyota
5,146,24,30,626,2807,1379,244,229,99,0.99,-369,, FC13, CA33,BMW
206,160,22,309,979,2319,437,237,239,121,0.24,-268,, FC14, CA26,Mercedes
25,105,21,108,819,2780,1398,250,208,75,0.68,198,, FC13, CA33,BMW
26,,15,127,108,2307,335,242,233,117,0.39,-47,, FC14, CA31,Honda
0,124,10,0,108,2303,212,238,233,125,0.13,701,, FC14, CA31,Mercedes
65,100,18,283,2531,3330,2583,247,212,87,0.48,522,, FC11, CA59,GMC
24,127,18,85,558,2245,1742,247,225,99,0.97,-655,, FC14, CA23,Mercedes
12,89,16,60,875,2758,1448,243,212,95,0.82,343,, FC13, CA43,BMW
106,121,36,175,339,2347,1871,253,186,27,0.66,-357,, FC14, CA23,Mercedes
1,325,4,30,4774,2937,2084,210,235,163,0.06,452,R1, FC11, CA43,BMW
5,56,9,190,1987,2781,2630,226,222,130,0.18,911,, FC11, CA49,BMW
59,219,9,379,3990,3286,2330,210,249,175,0.28,-184,, FC11, CA43,GMC
0,280,5,0,2079,3102,591,205,240,174,0.29,503,, FC13, CA43,Toyota
93,97,28,234,984,2427,976,251,187,44,0.48,-97,, FC14, CA25,Honda
22,128,23,67,1790,2605,2846,250,220,85,0.54,-994,, FC13, CA24,Honda
33,85,6,218,2605,2763,2053,228,230,136,0.08,228,, FC13, CA31,Honda
7,26,13,285,1989,2938,966,213,211,132,0.14,-971,, FC13, CA43,Toyota
9,96,14,95,541,3225,1956,241,219,105,0.93,-595,, FC11, CA42,Toyota
-3,123,27,60,1320,3149,2317,253,207,62,0.67,-553,, FC11, CA50,Toyota
12,59,15,67,624,2979,499,230,207,106,0.55,691,R3, FC11, CA49,Toyota
140,127,26,268,782,2337,1542,252,212,71,0.03,-20,, FC14, CA23,Mercedes
0,187,20,0,1140,2154,918,218,250,157,0.96,393,, FC14, CA37,Mercedes
0,100,9,0,700,2266,674,236,227,122,0.46,-557,, FC14, CA24,Mercedes
62,100,29,120,120,2693,807,252,187,41,0.65,-154,, FC11, CA50,BMW
1,164,19,30,907,2055,514,234,242,131,0.99,676,, FC14, CA37,Mercedes
0,308,8,0,853,2045,601,197,235,178,0.14,-207,R2, FC14, CA37,Mercedes
105,354,13,437,696,2324,503,197,216,156,0.56,798,, FC14, CA26,Honda
89,207,29,175,1127,2777,1761,187,251,182,0.73,690,R1, FC13, CA24,BMW
0,135,3,0,361,2331,1316,225,238,148,0.2,156,, FC14, CA34,Mercedes
8,8,20,30,1310,2180,926,193,196,137,0.44,-457,, FC14, CA37,Mercedes
44,298,10,247,612,2476,1506,191,236,186,0.48,-312,, FC14, CA26,Honda
19,61,2,454,4709,3229,2324,221,234,149,0.17,989,, FC11, CA58,Toyota
103,277,19,256,3116,3478,1834,165,240,213,0.37,-396,, FC11, CA60,Toyota
58,,46,366,806,2348,365,238,173,9,0.61,-171,, FC14, CA23,Mercedes
-8,112,5,60,1214,2664,1719,229,234,139,0.63,-175,, FC13, CA40,BMW
44,341,13,216,1376,2353,417,192,220,166,0.05,-198,, FC14, CA30,Honda
26,147,23,95,2002,2631,1533,244,230,102,0.33,-484,, FC13, CA24,Honda
0,353,13,0,1103,2116,443,196,216,157,0.97,468,, FC14, CA24,Mercedes
11,359,21,67,3118,3169,3886,184,197,146,0.56,574,, FC11, CA42,Toyota
77,215,18,255,1026,2848,1749,200,254,185,0.27,-781,, FC13, CA33,BMW
53,154,17,182,2166,2876,938,238,239,124,0.14,929,, FC13, CA52,BMW
0,,3,0,270,2008,323,217,232,152,0.16,-887,, FC14, CA34,Mercedes
41,287,11,301,1399,2742,2012,190,240,189,0.18,-653,, FC13, CA31,BMW
230,187,22,658,618,2931,1637,217,250,155,0.12,-267,, FC13, CA24,BMW
61,119,34,134,1024,2290,850,254,189,32,0.38,10,, FC14, CA26,Honda
0,2,5,0,524,2314,659,212,229,155,0.11,808,, FC14, CA37,Mercedes
13,,18,60,886,2759,1431,248,217,90,0.95,-334,, FC13, CA43,BMW
214,105,32,335,638,2292,258,254,182,30,0.37,-415,, FC14, CA23,Mercedes
5,30,8,120,810,3260,1965,218,223,141,0.18,-175,R3, FC11, CA43,Toyota
0,332,13,0,757,2207,1556,190,224,173,0.9,256,, FC14, CA24,Mercedes
85,71,10,426,5742,2978,3792,231,221,121,0.34,-998,, FC11, CA49,Ford
84,347,20,306,1211,2270,745,177,203,161,0.77,-576,, FC14, CA26,Honda
52,74,35,85,90,2717,1599,237,154,19,0.69,957,, FC11, CA50,BMW
60,219,9,212,876,2354,524,210,249,175,0.37,697,, FC14, CA26,Mercedes
52,319,16,216,1691,2768,1128,176,224,187,0.57,816,, FC13, CA31,BMW
164,125,29,404,1124,2289,618,253,206,59,0.78,-167,, FC14, CA23,Mercedes
20,72,20,90,2889,2821,2247,238,198,82,0.63,-16,, FC11, CA49,BMW
37,194,10,351,2531,3239,1360,218,249,164,0.3,-687,, FC13, CA43,Toyota
0,104,11,0,1426,2212,516,239,226,117,0.01,-928,, FC14, CA22,Mercedes
0,346,23,0,1124,2227,607,168,195,161,0.4,323,, FC14, CA30,Mercedes
134,12,21,319,1106,2346,42,194,194,131,0.77,739,, FC14, CA30,Honda
119,202,28,277,1129,2244,564,195,251,175,0.86,421,R2, FC14, CA23,Mercedes
0,86,15,0,1351,2638,618,241,213,98,0.7,824,, FC11, CA50,BMW
0,300,15,0,1320,2106,918,176,232,196,0.38,203,, FC14, CA37,Mercedes
49,51,23,306,350,2091,631,224,184,82,0.51,584,, FC14, CA21,Honda
97,113,18,190,1999,2816,531,248,218,91,0.55,495,, FC13, CA33,BMW
11,77,9,216,1773,2667,1753,232,224,125,0.02,351,, FC13, CA31,Honda
57,6,7,300,808,2889,1484,211,226,152,0.48,593,, FC13, CA31,BMW
67,216,13,648,4338,3294,1940,206,252,180,0.85,698,, FC11, CA58,GMC
0,2,11,0,858,2128,603,205,219,151,0.65,67,, FC14, CA34,Mercedes
6,352,3,60,4941,2898,1556,214,233,158,0.28,-693,, FC11, CA43,BMW
103,228,22,212,1060,2794,1826,182,254,202,0.4,317,, FC13, CA24,BMW
0,62,7,0,484,2727,2455,226,226,134,0.07,187,, FC13, CA37,BMW
137,,23,339,1087,2321,1266,249,198,65,0.16,479,, FC14, CA26,Mercedes
1,105,3,162,120,3235,1208,224,236,147,0.22,423,, FC13, CA52,Toyota
27,39,12,404,1471,3261,2345,220,213,126,0.55,920,, FC11, CA49,Toyota
-14,233,5,417,2702,3260,457,212,244,169,0.39,-957,, FC13, CA43,Toyota
22,13,9,192,722,2459,1233,211,221,146,0.3,-277,R3, FC14, CA26,Honda
30,135,1,212,3670,2811,5643,220,238,154,0.12,799,, FC11, CA32,Ford
34,94,20,192,648,2400,638,247,205,78,0.62,-859,, FC14, CA21,Honda
13,134,14,42,1082,2315,182,241,233,118,0.91,757,, FC14, CA26,Honda
6,113,17,30,854,2237,1121,247,221,96,1,-466,, FC14, CA24,Mercedes
0,170,5,0,404,2253,474,224,242,153,0.62,-596,, FC14, CA30,Mercedes
32,294,15,134,2713,3374,2347,178,236,197,0.04,-952,, FC11, CA59,GMC
29,234,8,212,2018,3378,2274,206,248,178,0.14,-396,, FC13, CA52,Toyota
0,92,13,0,459,2345,541,240,220,109,0.04,-772,, FC14, CA22,Mercedes
75,267,19,437,255,2337,641,168,244,213,0.38,133,, FC14, CA30,Honda
11,41,5,85,1984,3154,534,221,228,143,0.32,-988,, FC11, CA43,Toyota
0,322,11,0,1329,2076,641,193,229,176,0.56,822,R3, FC14, CA37,Mercedes
55,162,12,443,2512,2899,1996,232,243,141,0.29,378,, FC13, CA46,BMW
91,298,5,391,2874,3036,1680,207,238,170,0.33,238,, FC13, CA52,Toyota
47,113,14,268,481,3118,659,243,226,109,0.5,454,, FC13, CA52,Toyota
5,158,12,42,2008,2807,2341,233,242,138,0.47,-980,, FC13, CA46,BMW
61,127,22,633,2155,2839,1779,250,220,87,0.75,-482,, FC13, CA33,BMW
52,156,11,430,2508,2900,2016,233,241,138,0.04,190,, FC13, CA46,BMW
29,349,18,134,3796,3135,3272,184,207,160,0.99,-815,, FC13, CA44,Toyota
20,199,24,330,1930,3235,3503,203,252,171,0.09,379,, FC11, CA49,Toyota
22,67,17,60,2711,3218,2711,235,203,94,0.27,51,, FC11, CA50,Toyota
40,3,8,162,1243,2553,1172,209,225,153,0.24,-944,, FC13, CA30,Honda
-14,110,11,466,630,2734,342,239,228,118,0.26,971,, FC13, CA24,Honda
65,139,9,268,3180,2804,6121,234,238,135,0.17,-625,, FC11, CA32,Ford
49,17,16,270,2639,2762,268,206,206,134,0.49,-273,R1, FC13, CA51,BMW
96,279,9,480,841,2566,892,196,241,184,0.2,-723,, FC13, CA22,Honda
0,163,7,0,1195,2110,1266,227,242,148,0.2,-284,, FC14, CA37,Mercedes
58,128,28,127,1307,2194,679,252,209,64,0.15,-567,, FC14, CA23,Mercedes
44,271,20,212,3787,3354,1170,164,242,216,0.46,113,R2, FC11, CA49,Toyota
0,,14,67,591,2366,765,237,214,105,0.22,513,, FC14, CA22,Honda
25,,25,67,912,2256,330,149,207,193,0.1,-876,R2, FC14, CA30,Honda
47,121,28,108,997,2234,1296,254,205,59,0.83,628,, FC14, CA23,Mercedes
111,344,33,190,1611,2308,953,137,170,159,0.42,525,, FC14, CA30,Honda
33,105,11,408,6000,3182,1184,240,226,115,0.45,-927,, FC11, CA49,Toyota
153,220,27,319,1084,2273,541,178,253,199,0.25,483,, FC14, CA23,Mercedes
0,6,9,0,1182,2078,457,209,222,151,0.5,794,, FC14, CA37,Mercedes
64,,15,285,3158,3404,1864,200,211,147,0.8,340,, FC11, CA59,GMC
26,322,17,192,268,2408,726,176,222,185,0.79,529,, FC14, CA30,Honda
195,53,28,335,350,2856,1530,223,169,63,0.77,738,, FC11, CA49,BMW
0,47,13,0,854,2140,1521,224,212,120,0.87,138,R2, FC14, CA30,Mercedes
20,207,3,313,5569,3230,1234,217,242,161,0.87,-72,, FC11, CA43,Toyota
128,325,19,234,631,2281,408,171,217,184,0.63,606,, FC14, CA26,Honda
121,121,39,201,973,2234,376,251,178,15,0.51,143,, FC14, CA23,Mercedes
76,191,25,150,1126,2256,1172,210,249,159,0.13,732,, FC14, CA23,Mercedes
5,79,4,30,716,2212,1598,224,233,144,0.09,736,, FC14, CA23,Mercedes
31,324,31,255,2816,3385,2416,127,189,193,0.32,250,, FC11, CA59,Toyota
257,,18,510,976,2450,977,195,203,142,0.28,7,R3, FC14, CA26,Honda
16,122,18,42,2466,3223,2851,248,222,95,0.07,890,R2, FC11, CA49,GMC
0,13,12,0,959,2337,1440,208,216,143,0.5,819,, FC14, CA30,Mercedes
22,,14,85,4414,3030,408,238,215,106,0.56,686,, FC11, CA50,Toyota
43,194,14,201,3406,3311,437,217,251,165,0.66,-702,, FC13, CA58,Toyota
9,327,13,60,1756,2888,1451,188,225,176,0.03,603,, FC13, CA52,BMW
8,317,9,42,1773,2895,1500,196,232,176,0.52,462,, FC13, CA43,BMW
3,16,16,30,470,2401,1320,204,204,133,0.78,232,, FC14, CA31,Mercedes
49,291,20,124,1353,2387,836,160,233,210,0.43,72,R1, FC14, CA30,Honda
128,36,36,192,782,2289,595,192,140,57,0.27,-954,, FC14, CA26,Honda
30,130,14,150,2241,2872,752,243,231,114,0.66,-769,, FC13, CA33,BMW
13,73,11,192,3187,3096,3133,233,218,115,0.74,235,, FC11, CA50,Toyota
8,300,29,30,210,2092,655,127,214,220,0.38,225,, FC14, CA30,Honda
105,308,29,212,216,2431,1530,128,208,213,0.5,559,, FC14, CA30,Honda
119,151,18,350,1680,2773,983,240,237,119,0.09,883,, FC11, CA50,BMW
27,,11,240,4371,3102,3271,238,223,114,0.74,112,, FC11, CA49,Toyota
-4,48,6,60,1742,2830,1852,222,227,140,0.67,-461,, FC13, CA37,BMW
33,95,25,120,700,2230,1591,250,193,56,0.6,-285,, FC14, CA23,Mercedes
51,94,31,90,108,2699,2407,250,177,32,0.69,497,R2, FC11, CA50,BMW
31,71,32,120,295,2786,2135,236,162,33,0.62,864,, FC11, CA50,BMW
-1,155,10,300,1848,2889,1308,231,241,141,0.75,37,, FC13, CA52,BMW
69,111,3,272,1084,2567,1560,225,236,145,0.68,-189,, FC13, CA24,Honda
0,189,8,42,1061,2474,911,221,246,160,0.53,-920,, FC13, CA24,Honda
65,43,12,711,1168,3188,2304,222,213,124,0.47,944,, FC13, CA52,Toyota
100,110,34,212,488,2325,1804,254,182,26,0.58,171,, FC14, CA23,Mercedes
17,159,10,301,2271,2845,2114,231,242,142,0.14,104,, FC13, CA46,BMW
98,343,37,190,1113,2223,1142,123,159,159,0.29,810,, FC14, CA30,Honda
2,356,8,42,2308,2910,342,208,226,156,0.92,-421,, FC13, CA43,Toyota
121,140,4,297,2242,3158,1101,225,238,148,0.91,-759,R1, FC13, CA52,Toyota
-19,58,21,212,295,2821,1455,230,192,86,0.77,254,, FC11, CA49,BMW
132,113,22,361,1153,2312,1209,252,211,75,0.86,715,, FC14, CA26,Mercedes
71,,30,192,242,2138,732,214,161,63,0.16,945,, FC14, CA30,Honda
6,271,13,42,3178,3220,1400,186,244,197,0.04,-51,, FC13, CA43,Toyota
9,146,21,60,1825,2612,2826,243,232,106,0.78,-615,, FC13, CA24,Honda
63,60,5,570,2797,3205,4817,224,229,140,0.31,-805,, FC11, CA59,Toyota
46,124,22,150,644,2869,1276,251,217,82,0.18,889,, FC13, CA33,BMW
0,48,7,0,1189,2220,331,223,224,136,0.06,-748,, FC14, CA37,Mercedes
33,58,9,335,5635,3216,2174,227,222,129,0.21,-448,, FC11, CA42,Toyota
17,64,22,67,642,2968,592,234,189,77,0.65,-705,, FC11, CA49,Toyota
9,332,15,42,3599,2827,6067,185,221,174,0.42,488,, FC11, CA49,Ford
154,144,29,402,1230,2284,702,246,220,80,0.32,-784,, FC14, CA23,Mercedes
52,46,22,212,5118,3017,2352,221,188,92,0.72,615,, FC11, CA49,Toyota
9,112,7,60,5280,2951,2259,232,233,133,0.68,501,, FC11, CA49,Toyota
12,,18,408,939,2402,932,244,209,89,0.21,419,, FC14, CA22,Honda
39,351,6,256,618,2471,1528,209,229,159,0.84,-3,, FC14, CA26,Honda
9,121,22,30,1140,2129,492,251,216,80,0.73,471,, FC14, CA23,Mercedes
93,232,23,192,1047,2784,1834,176,253,207,0.04,-752,, FC13, CA24,BMW
-8,324,14,170,2750,2873,342,184,224,179,0.98,-957,, FC13, CA53,Toyota
57,75,34,95,95,2722,1627,238,156,20,0.96,-223,R1, FC11, CA50,BMW
61,135,11,270,616,2916,1064,237,235,127,0.71,108,, FC13, CA52,BMW
11,6,17,150,2508,2724,417,197,205,142,0.46,548,, FC13, CA51,BMW
43,340,20,255,1356,3221,721,175,207,169,0.11,234,, FC13, CA44,Toyota
61,274,12,295,1777,3376,1986,189,243,193,0.94,-569,, FC13, CA52,Toyota
11,331,12,162,3302,3074,469,192,225,172,0.26,-517,, FC11, CA49,Toyota
132,,26,175,379,2141,395,247,223,87,0.04,-327,, FC14, CA26,Honda
91,130,17,283,1956,2866,1318,246,228,105,0.8,396,, FC13, CA33,BMW
5,353,11,67,1940,3115,2669,201,221,158,0.45,786,, FC13, CA52,Toyota
0,349,4,0,454,2027,592,213,233,158,0.51,-542,, FC14, CA37,Honda
91,250,24,300,828,2381,430,161,248,220,0.53,-493,, FC14, CA26,Mercedes
-19,116,19,60,417,2732,390,249,218,89,0.46,-85,R3, FC11, CA50,BMW
12,73,7,95,2294,3112,1718,229,226,131,0.22,-496,, FC11, CA49,Toyota
33,44,15,182,2550,2746,342,222,205,114,0.8,331,, FC13, CA51,BMW
0,,21,0,256,2095,859,217,188,97,0.04,957,R1, FC14, CA21,Mercedes
24,144,18,120,2255,2827,1181,242,234,114,0.28,-731,, FC13, CA33,BMW
84,178,11,201,150,2220,365,225,246,153,0.04,102,, FC14, CA22,Honda
38,,15,190,514,2473,1738,178,231,193,0.44,133,, FC14, CA26,Honda
101,138,26,190,1434,2259,834,249,221,84,0.05,-837,, FC14, CA23,Mercedes
17,182,20,127,258,2918,872,222,248,150,0.62,-405,, FC13, CA33,BMW
229,92,23,361,1248,2901,850,249,197,64,0.36,-809,, FC13, CA52,BMW
73,82,19,190,1207,2199,600,242,204,84,0.54,-123,, FC14, CA30,Mercedes
53,117,24,127,3281,2739,6033,253,210,71,0.3,-353,, FC11, CA50,BMW
148,,17,366,573,2369,1752,236,204,93,0.3,885,, FC14, CA26,Mercedes
9,322,17,30,391,2315,875,174,221,186,0.3,-105,, FC14, CA30,Honda
152,3,30,404,1107,2364,95,166,169,129,0.73,-33,, FC14, CA30,Honda
24,66,26,108,201,2733,2081,234,177,59,0.37,826,, FC11, CA50,BMW
58,206,8,787,2225,2833,1680,215,248,168,0.01,-98,, FC13, CA37,BMW
54,,19,234,888,3241,912,247,208,82,0.46,692,, FC13, CA59,GMC
8,88,13,30,408,2460,1300,239,218,107,0.27,-612,, FC14, CA26,Mercedes
72,85,23,95,2436,2976,836,246,193,64,0.36,-158,, FC13, CA42,Toyota
21,99,23,90,743,2218,1549,250,202,68,0.75,481,, FC14, CA23,Mercedes
25,170,13,216,4584,3257,2560,229,245,146,0.57,480,, FC13, CA53,Toyota
63,315,31,234,2689,3093,2770,126,199,206,0.71,326,, FC11, CA44,Toyota
8,,4,175,4488,3170,1170,209,240,169,0.67,771,, FC11, CA49,Toyota
-6,121,16,30,454,2747,335,246,225,103,0.63,813,, FC11, CA50,BMW
92,53,29,313,323,2765,2026,221,163,56,0.42,-583,, FC11, CA49,BMW
47,5,10,418,1978,3320,1316,207,220,150,0.74,261,R3, FC13, CA51,Toyota
81,140,32,134,1050,2201,426,247,212,67,0.75,350,, FC14, CA23,Mercedes
40,,22,108,1383,2899,3000,203,186,110,0.26,740,, FC13, CA44,Toyota
0,9,8,30,1643,2546,1690,211,224,150,0.38,-944,, FC13, CA37,BMW
53,323,9,242,5079,3028,3771,196,230,174,0.25,864,, FC11, CA49,Toyota
61,45,2,516,1842,3135,2617,219,235,152,0.89,-105,, FC13, CA52,Toyota
80,121,33,180,1154,2352,787,254,193,39,0.34,756,, FC14, CA23,Honda
160,129,23,342,703,2357,1632,250,220,85,0.1,-341,, FC14, CA23,Mercedes
30,121,20,95,534,2255,1762,250,219,88,0.72,-432,, FC14, CA23,Mercedes
0,133,9,30,1463,2338,402,235,236,131,0.41,906,, FC14, CA26,Mercedes
36,339,20,362,1630,3237,450,175,208,170,0.83,-523,, FC13, CA51,Toyota
79,,24,153,153,2729,1020,237,185,66,0.07,923,, FC11, CA50,BMW
194,239,10,979,3502,3462,495,202,249,184,0.77,-309,, FC13, CA58,Toyota
0,135,6,0,860,2492,5494,229,237,142,0.76,-701,, FC11, CA38,BMW
0,,5,0,2678,3378,2301,220,229,146,0.89,613,R3, FC11, CA59,GMC
3,,13,67,1556,2841,1253,186,227,180,0.02,-969,, FC13, CA43,BMW
49,153,28,108,382,2409,1214,240,228,97,0.85,576,, FC14, CA24,Honda
0,130,11,0,1104,2181,1189,238,234,124,0.84,482,, FC14, CA23,Mercedes
81,52,21,228,1510,2261,120,226,191,89,0.81,323,, FC14, CA30,Honda
76,223,8,886,2280,2848,1624,210,248,175,0.97,815,R1, FC13, CA37,BMW
-1,343,6,42,1431,2826,1150,208,231,161,0.23,126,, FC13, CA43,BMW
53,343,16,190,1667,2764,1155,186,214,166,0.87,947,, FC13, CA31,BMW
77,244,16,258,990,2848,1788,186,251,201,0.42,-903,, FC13, CA33,BMW
100,24,28,297,488,2260,1621,192,168,99,0.65,215,, FC14, CA30,Honda
75,120,26,150,1282,2205,658,253,207,64,0.33,-279,, FC14, CA23,Mercedes
0,62,14,0,741,3072,1440,231,211,109,0.22,341,, FC11, CA50,Toyota
22,318,6,242,180,3256,895,205,235,169,0.37,201,, FC13, CA51,Toyota
113,334,15,301,932,2323,845,185,219,173,0.68,-502,, FC14, CA26,Honda
169,160,28,457,1273,2305,759,235,233,108,0.26,682,, FC14, CA23,Mercedes
2,172,11,60,1348,2130,1299,228,245,148,0.38,565,, FC14, CA37,Mercedes
0,,7,0,1608,2207,240,218,226,143,0.29,-342,, FC14, CA23,Mercedes
9,,6,90,295,2452,1917,209,231,160,0.02,-466,, FC14, CA26,Honda
0,77,16,0,400,2474,1482,239,208,95,0.6,-987,, FC14, CA25,Mercedes
100,68,13,247,4045,3417,771,233,214,111,0.97,-111,, FC11, CA60,Toyota
245,144,17,513,927,2498,713,241,235,117,0.12,252,, FC14, CA22,Honda
44,266,27,95,870,2166,361,141,239,231,0.18,-520,, FC14, CA21,Honda
0,52,10,30,1936,3126,2461,226,218,125,0.39,-363,, FC11, CA49,GMC
5,71,10,60,3723,3194,3156,231,221,121,0.96,-278,, FC11, CA43,GMC
44,152,13,218,1240,2583,1758,235,240,133,0.45,880,, FC13, CA24,Honda
0,330,28,0,872,2186,722,142,193,184,0.38,-641,, FC14, CA30,Honda
122,8,37,180,741,2283,484,151,142,107,0.73,988,R3, FC14, CA30,Honda
-6,291,10,30,4362,3146,3477,192,239,186,0.34,162,, FC11, CA42,Toyota
39,297,32,90,391,2076,566,114,210,227,0.96,-651,, FC14, CA30,Honda
